depmap_id,DASATINIB,OLAPARIB,IMATINIB,ERLOTINIB,FULVESTRANT,AFATINIB,BICALUTAMIDE,FTY-720,5-FLUOROURACIL,BELINOSTAT,PAZOPANIB,OXALIPLATIN,ALPELISIB,TAMOXIFEN,VINORELBINE,IBRUTINIB,RUXOLITINIB,TEMOZOLOMIDE,DABRAFENIB,DOXORUBICIN,ZOLEDRONATE,OSIMERTINIB,ALECTINIB,VINCRISTINE,CETUXIMAB,VINBLASTINE,TENIPOSIDE,TEMSIROLIMUS,TALAZOPARIB,IRINOTECAN,GEFITINIB,VORINOSTAT,CYCLOPHOSPHAMIDE,CRIZOTINIB,DOCETAXEL,SORAFENIB,AXITINIB,NILOTINIB,SUNITINIB,FLUDARABINE,TOPOTECAN,PONATINIB,MIDOSTAURIN,SN-38,BLEOMYCIN,GEMCITABINE,IDELALISIB,TRAMETINIB,LEFLUNOMIDE,ETOPOSIDE,PANOBINOSTAT,DACTINOMYCIN,CAMPTOTHECIN,CYTARABINE,MITOXANTRONE,PALBOCICLIB,CABOZANTINIB,METHOTREXATE,VENETOCLAX,PYRIMETHAMINE,LAPATINIB,CISPLATIN,BORTEZOMIB,TRETINOIN,PEMETREXED,LENALIDOMIDE,PACLITAXEL,MITOMYCIN-C,BEXAROTENE,CARMUSTINE,EPIRUBICIN
ACH-000977,0.782738,0.921636,0.955575,0.842499,0.945075,0.3517619999999999,0.796536,0.3685219999999999,0.961977,0.957703,0.203372,0.8869540000000001,0.882042,0.929402,0.914962,0.652076,0.830008,0.942087,0.961125,0.962376,0.913859,0.843036,0.589305,0.975914,0.7525569999999999,0.8890110000000001,0.8643850000000001,0.284101,0.915025,0.932582,0.953514,0.95468,0.233725,0.732125,0.708562,0.768059,0.962925,0.934736,0.975116,0.966767,0.94563,0.885517,0.934439,0.983145,0.957548,0.962539,0.7175279999999999,0.98144,0.899942,0.934524,0.769654,0.8985989999999999,0.972268,0.4087389999999999,0.969451,0.962796,0.971427,0.969019,0.72882,0.676766,0.971678,0.605588,0.967955,0.6194270000000001,0.891592,0.613871,0.708626,0.8973190000000001,0.960609,0.79611,0.8598469999999999
ACH-000978,0.88521,0.917637,0.476293,0.905584,0.877223,0.709505,0.96029,0.943983,0.973801,0.974473,0.452621,0.970537,0.97879,0.955634,0.913397,0.742821,0.8613540000000001,0.976455,-99999.0,0.958522,0.958888,0.883878,0.961327,0.973441,0.749854,0.974312,0.76376,0.6858890000000001,0.939141,0.8628379999999999,0.9738,0.950616,0.877242,0.951098,0.981306,0.928924,0.973368,-99999.0,0.980709,0.981363,0.945278,0.8703110000000001,0.975367,0.964794,0.981406,0.970319,0.6673180000000001,0.983207,0.961536,-99999.0,0.845823,0.961876,0.919956,0.921308,0.858928,0.952638,0.97434,0.974628,0.966986,0.7703909999999999,0.97998,0.974188,0.961153,0.5818260000000001,0.932492,0.6125729999999999,0.914935,0.956608,0.978968,0.898058,0.979199
ACH-000980,0.862276,0.988282,0.021069,0.97597,0.89176,0.847678,0.918408,0.92447,0.974023,0.989875,0.37824,0.916411,0.989091,0.971081,0.8916299999999999,0.708726,0.874193,0.902909,0.979445,0.971009,0.942377,0.916159,0.912144,0.902913,0.473201,0.9225,0.8549690000000001,0.8600620000000001,0.979605,0.78768,0.985938,0.983482,0.976203,0.8745629999999999,0.987925,0.8798040000000001,0.984912,0.803524,0.989513,0.990233,0.984784,0.887583,0.96634,0.948441,0.988056,0.983281,0.753754,0.988215,0.988383,0.946601,0.8150310000000001,0.992067,0.984469,0.568217,0.962985,0.976562,0.930004,0.987957,0.361572,0.935856,0.983931,0.497359,0.980005,0.657339,0.981996,0.473822,0.66486,0.952282,0.973858,0.937943,0.939892
ACH-000981,0.829417,0.99358,0.255452,0.794449,0.976949,0.982881,0.970976,0.993499,0.992691,0.988824,0.180034,0.989692,0.979943,0.736236,0.938448,0.8613360000000001,0.872244,0.930133,0.8318260000000001,0.986608,0.98602,0.8357559999999999,0.576645,0.987923,0.651418,0.635758,0.655766,0.908576,0.989874,0.865009,0.992152,0.906112,0.877294,0.902987,0.909114,0.6675800000000001,0.991536,0.598191,0.986216,0.820824,0.756125,0.79113,0.973839,0.948894,0.983625,0.992734,0.506603,0.988958,0.974283,0.91902,0.767868,0.997375,0.993176,0.613735,0.989008,0.906261,0.991917,0.930192,0.439416,0.974791,0.976245,0.403457,0.97595,0.618179,0.790725,0.7323569999999999,0.67711,0.931755,0.953253,0.978704,0.8854040000000001
ACH-000983,0.88307,0.974367,0.027238,0.8585860000000001,0.739621,0.958261,0.988856,0.979395,0.983623,0.978933,0.318888,0.980897,0.988693,0.939258,0.8786719999999999,0.6927260000000001,0.867292,0.880951,0.8793280000000001,0.983225,0.984753,0.807922,0.871704,0.968909,0.284708,0.909581,0.69827,0.919572,0.990399,0.954684,0.986032,0.943793,0.897157,0.878857,0.965033,0.582145,0.970896,0.407225,0.989141,0.175671,0.906068,0.8665280000000001,0.957336,0.964837,0.951033,0.989136,0.576579,0.990497,0.34234,0.93792,0.652961,0.930116,0.960996,0.514393,0.990189,0.952062,0.957125,0.907924,0.774291,0.944355,0.882595,0.7894100000000001,0.795931,0.7827390000000001,0.8682280000000001,0.538212,0.452183,0.871332,0.975916,0.935693,0.907115
ACH-000985,0.836988,0.981923,0.287689,0.755251,0.944659,0.772758,0.912082,0.970945,0.987895,0.95463,0.2101869999999999,0.965448,0.977853,0.959561,0.960172,0.792794,0.869396,0.977606,0.914502,0.983802,0.938508,0.865345,0.8547290000000001,0.983359,0.563952,0.937802,0.762267,0.728601,0.98425,0.861749,0.983718,0.836521,0.748894,0.879848,0.950444,0.744158,0.984054,0.37824,0.974584,0.66786,0.950965,0.8669520000000001,0.954403,0.967631,0.97375,0.978431,0.580412,0.977259,0.977544,0.704266,0.735065,0.952177,0.98424,0.5956859999999999,0.97995,0.98421,0.982891,0.663572,0.778556,0.851073,0.96245,0.8449030000000001,0.488554,0.460916,0.8996059999999999,0.7276189999999999,0.721258,0.665966,0.978205,0.961996,-99999.0
ACH-000986,0.676953,0.962437,0.7700279999999999,0.945405,0.960033,-99999.0,0.981154,-99999.0,0.934938,0.986106,0.434963,-99999.0,0.95455,0.985765,0.968601,-99999.0,-99999.0,0.971368,-99999.0,-99999.0,0.927521,0.905485,0.957911,-99999.0,0.488584,0.969445,0.74137,-99999.0,-99999.0,0.788221,0.97571,0.968113,0.988614,0.949313,0.987913,0.986649,0.98498,-99999.0,0.974328,0.937901,0.988562,0.979939,0.964276,0.977539,0.988487,0.986694,0.693732,0.983142,0.985155,-99999.0,0.6794899999999999,-99999.0,0.980614,0.985677,0.974428,0.980406,-99999.0,0.921664,0.888539,0.8908809999999999,0.988589,0.8859600000000001,0.70333,0.544443,0.986403,0.7356,0.91486,0.972828,0.988732,-99999.0,0.97053
ACH-000987,0.843852,0.943714,0.581327,0.938106,0.979016,0.938566,0.904479,0.877367,0.954392,0.968491,0.620049,0.975783,0.977549,0.981599,0.973793,0.7933520000000001,0.835586,0.979484,-99999.0,0.976318,0.954794,-99999.0,0.982144,0.979393,0.6525770000000001,-99999.0,0.7481260000000001,0.948222,0.966404,0.952629,-99999.0,0.980804,0.979161,0.96958,0.963905,0.943114,-99999.0,-99999.0,0.977697,0.968252,0.981542,0.945884,0.896869,0.923401,0.977839,-99999.0,0.845348,0.953135,0.962248,-99999.0,0.678556,0.93889,-99999.0,0.966394,0.982525,0.984622,0.976626,0.753383,0.744796,0.869605,0.97722,-99999.0,0.755382,0.703815,0.976498,0.583255,0.8493950000000001,0.8866879999999999,0.981978,0.960735,-99999.0
ACH-000988,0.869683,0.982897,0.421653,0.679481,0.984248,0.8641190000000001,0.902931,0.936698,0.943264,0.987602,0.924469,0.980719,0.985897,0.986707,0.960884,0.752023,0.8184130000000001,0.981313,-99999.0,0.975893,0.959459,0.968072,0.892898,0.929324,0.230665,0.937674,0.8231930000000001,0.831692,0.963384,0.947415,0.975575,0.982564,0.977553,0.943752,0.972661,0.526895,0.972657,-99999.0,0.987992,0.6439159999999999,0.98809,0.898755,0.988143,0.9233,0.987177,0.977242,0.5812609999999999,0.91376,0.987662,-99999.0,0.842533,0.922419,0.976284,0.837042,0.932371,0.980204,0.94282,0.920055,0.771586,0.8981309999999999,0.988043,0.917105,0.951424,0.510059,0.986573,0.616185,0.64604,0.952715,0.981878,0.934139,0.949926
ACH-000989,0.745343,0.957982,-99999.0,-99999.0,-99999.0,0.915792,-99999.0,0.912139,0.78761,0.97673,0.274307,0.977029,-99999.0,0.911091,0.938869,0.680859,0.800145,0.8325540000000001,-99999.0,0.974544,-99999.0,0.791719,0.6737989999999999,0.857856,0.463543,0.895769,0.8599129999999999,0.8625879999999999,0.971295,-99999.0,0.979333,0.983219,0.979969,0.8291629999999999,0.9776,0.653936,0.979405,-99999.0,0.985234,-99999.0,0.927433,0.8682790000000001,0.983197,-99999.0,0.977224,0.965222,0.5828720000000001,-99999.0,0.981434,-99999.0,0.75271,0.89979,0.977502,0.77249,-99999.0,0.97672,0.94261,-99999.0,-99999.0,0.790952,0.979095,0.725823,0.80172,0.800285,0.980864,-99999.0,0.470792,0.796763,0.939895,0.941094,-99999.0
ACH-000991,0.930242,0.982555,0.7510359999999999,-99999.0,0.949508,-99999.0,0.7611359999999999,-99999.0,0.983729,0.944951,0.976563,-99999.0,0.964164,0.979532,0.981316,-99999.0,-99999.0,0.94809,-99999.0,-99999.0,0.931156,0.961257,0.911917,-99999.0,0.6186590000000001,0.934537,0.663465,-99999.0,-99999.0,0.93017,0.978583,0.980831,0.5554319999999999,0.979168,0.790142,0.829052,0.966737,-99999.0,0.978879,-99999.0,0.981565,0.956657,0.915865,0.907334,0.972703,0.978183,0.750432,0.981065,0.785572,-99999.0,0.921282,-99999.0,0.979842,0.835844,0.947269,0.976709,-99999.0,0.772163,0.718236,0.843995,0.972147,0.917375,0.931327,0.72229,0.971445,0.744422,0.817422,0.924003,0.979586,-99999.0,0.951069
ACH-000995,0.818121,0.950507,0.02011,-99999.0,0.988718,0.375899,0.97689,0.797298,0.992817,0.953371,-99999.0,0.987072,0.984369,-99999.0,0.8783850000000001,0.593862,0.876617,0.858089,-99999.0,0.97932,0.892018,0.85731,-99999.0,0.950131,0.106341,0.6387689999999999,0.668536,0.324583,0.985947,0.8475530000000001,0.992217,-99999.0,-99999.0,0.871555,-99999.0,-99999.0,0.992261,-99999.0,0.992403,-99999.0,-99999.0,-99999.0,0.980224,0.967615,-99999.0,0.979678,0.525702,0.987864,0.973423,-99999.0,0.912329,0.894022,0.992193,-99999.0,0.991248,0.984561,0.967259,0.980665,0.444656,0.73966,-99999.0,0.465231,0.994531,0.36417,-99999.0,0.632683,0.373186,0.935889,-99999.0,0.959197,0.920517
ACH-000997,0.781924,0.8943190000000001,0.48413,0.822434,0.949846,0.8601719999999999,0.925817,0.933475,0.944659,0.984538,0.5867600000000001,0.967895,0.986179,0.951137,0.937012,0.681606,0.829764,0.954428,-99999.0,0.986899,0.88781,0.774201,0.843572,0.945375,0.935138,0.960748,0.902696,0.827169,0.970986,0.959552,0.978153,0.983187,0.973269,0.85303,0.983312,0.967144,0.987266,-99999.0,0.979397,0.629613,0.972096,0.883951,0.979723,0.954282,0.97723,0.960078,0.610817,0.968801,0.964887,-99999.0,0.610212,0.994358,0.978034,0.774239,0.945953,0.979569,0.972282,0.961932,0.7546189999999999,0.781855,0.979517,0.7456189999999999,0.894446,0.968156,0.97439,0.38736,0.695134,0.863716,0.976198,0.926485,0.980292
ACH-000998,0.647148,0.949005,0.6012390000000001,0.985046,0.983313,0.949933,0.96636,0.972414,0.720933,0.973723,0.485469,0.981516,0.983397,0.971467,0.926711,0.75029,0.881761,0.8922889999999999,0.979344,0.981516,0.8907860000000001,0.827902,0.866883,0.931425,0.961453,0.946419,0.83057,0.849874,0.977966,0.915697,0.979133,0.958841,0.936725,0.935289,0.957364,0.982193,0.979841,0.968293,0.965533,0.985141,0.973045,0.869617,0.946033,0.977582,0.983461,0.978681,0.716908,0.984913,0.930854,0.974152,0.822067,0.988732,0.966105,0.8636229999999999,0.967981,0.960645,0.967453,0.923396,0.7516619999999999,0.8255950000000001,0.979153,0.8111729999999999,0.8758520000000001,0.982706,0.96504,0.542212,0.8052819999999999,0.918622,0.982436,0.958079,0.972936
ACH-000999,0.72065,0.971436,0.4432319999999999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.937959,0.97385,0.759282,-99999.0,0.963833,0.932332,0.975546,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.8951629999999999,0.609937,-99999.0,0.638213,0.959336,0.759359,-99999.0,-99999.0,0.940467,0.969121,0.956121,0.635606,0.922691,0.907496,0.756497,0.967029,-99999.0,0.972691,-99999.0,0.88699,0.786147,0.977212,-99999.0,0.97397,0.959251,0.623542,-99999.0,-99999.0,-99999.0,0.870984,-99999.0,0.97339,0.681481,-99999.0,0.975267,-99999.0,0.957112,0.978522,0.855081,0.976894,0.940892,0.860633,0.648142,0.980858,-99999.0,-99999.0,0.853773,0.810181,-99999.0,-99999.0
ACH-001016,0.8948780000000001,0.977914,0.827048,0.82147,0.932758,0.8293450000000001,0.623398,0.766726,0.98004,0.965452,-99999.0,0.980197,0.971025,0.967302,0.935165,0.694416,0.84511,0.950992,0.946269,0.981245,0.950332,0.939509,0.951868,0.977084,0.286749,0.980254,0.8362620000000001,0.8792620000000001,0.98147,0.856924,0.979266,0.980946,0.8891709999999999,0.947342,0.867816,0.627285,0.96921,0.445774,0.975458,0.3988219999999999,0.959532,0.976043,0.961264,0.948935,0.967146,0.980917,0.795895,0.981148,0.987721,0.917202,0.8240799999999999,0.919996,0.982619,0.8599459999999999,0.920174,0.974368,0.936615,0.840893,0.660592,0.813978,0.979093,0.688978,0.8793549999999999,0.773563,0.982472,0.499518,0.5908140000000001,0.886108,0.956686,0.965007,0.919717
ACH-001075,0.322978,-99999.0,0.276455,0.941574,0.8174739999999999,-99999.0,0.6539050000000001,-99999.0,-99999.0,0.962407,0.2711739999999999,-99999.0,0.954621,0.8303940000000001,0.963502,-99999.0,-99999.0,0.965647,-99999.0,-99999.0,0.91669,-99999.0,0.913859,-99999.0,0.885927,-99999.0,0.7773899999999999,-99999.0,-99999.0,0.6372399999999999,-99999.0,0.947498,0.978239,0.826586,0.798693,0.818051,-99999.0,-99999.0,0.940497,0.69757,0.9245,0.745877,0.976696,0.967693,0.975787,-99999.0,-99999.0,0.973931,0.930617,-99999.0,0.282626,-99999.0,-99999.0,0.656615,0.895567,0.943581,-99999.0,0.307996,0.4407939999999999,-99999.0,0.977337,-99999.0,0.168104,0.880748,0.8410690000000001,0.541197,0.410183,0.5206850000000001,0.650299,-99999.0,0.850716
ACH-001086,0.973917,0.991892,0.181109,0.800108,0.874201,0.988692,0.980804,0.990489,0.987084,0.989521,0.6581,0.982345,0.984856,0.992098,0.986092,0.752749,0.9567,0.986982,-99999.0,0.991446,0.972341,0.972144,0.948086,0.987854,0.545451,0.988852,0.910086,0.976435,0.989751,0.8072819999999999,0.991452,0.971868,0.988197,0.96719,0.989291,0.878315,0.991961,-99999.0,0.975576,0.7941239999999999,0.99123,0.988761,0.967047,0.987875,0.98318,0.9899,0.634627,0.96654,0.967972,-99999.0,0.717536,0.968332,0.991504,0.865871,0.978724,0.986709,0.992368,0.944432,0.542988,0.974817,0.990061,0.96456,0.973738,0.8348610000000001,0.988396,0.497659,0.552737,0.947624,0.989131,0.974016,-99999.0
ACH-001106,0.834562,0.968976,0.01859,0.877502,0.933135,0.8833799999999999,0.930505,0.922471,0.908521,0.986371,0.1340599999999999,0.953786,0.987122,0.867157,0.8670610000000001,0.697172,0.863469,0.784624,0.7530560000000001,0.96657,0.971229,0.743631,0.7928649999999999,0.92268,0.329397,0.683992,0.745729,0.8975559999999999,0.930229,0.864344,0.956477,0.951867,0.960304,0.72446,0.925923,0.628042,0.990182,0.516121,0.981134,0.764051,0.9176,0.803717,0.8920299999999999,0.953506,0.979547,0.992171,0.552335,0.98108,0.960729,0.893379,0.601238,0.907578,0.982359,0.573431,0.989817,0.988515,0.941315,0.949333,0.3644429999999999,0.951052,0.981002,0.443194,0.7282689999999999,0.537463,0.725353,-99999.0,0.468984,0.839514,0.951631,0.96277,-99999.0
ACH-001151,0.8350790000000001,0.8283520000000001,0.447689,0.862243,0.951763,0.915468,0.974147,0.8855069999999999,0.883307,0.974494,0.383878,0.963854,0.956995,0.953082,0.978065,0.728318,0.8494200000000001,0.92966,-99999.0,0.973497,0.977952,0.963075,0.652841,0.965592,0.662542,0.957104,0.763858,0.871175,0.952762,0.8827780000000001,0.954535,0.971895,0.96528,0.786578,0.954299,0.808948,0.961021,-99999.0,0.972408,0.791389,0.97279,0.908572,0.965201,0.979413,0.970563,0.974677,0.77576,0.907792,0.978675,-99999.0,0.782419,0.942135,0.946485,0.69047,0.913986,0.954075,0.963781,0.451787,0.7331449999999999,0.745024,0.974351,0.751517,0.634918,0.805463,0.929452,0.617047,0.849455,0.791248,0.932435,0.920939,-99999.0
ACH-001190,0.902049,0.99617,0.792231,0.850526,0.936472,0.989846,0.985399,0.98907,0.988875,0.941283,0.626249,0.99099,0.992232,0.985249,0.950496,0.8367110000000001,0.8582799999999999,0.995533,0.8676020000000001,0.978841,0.985399,0.957966,0.850273,0.991836,0.329832,0.8732690000000001,0.7534689999999999,0.99042,0.970084,0.944739,0.992758,0.946263,0.970045,0.989637,0.978434,0.751173,0.992048,0.722424,0.979008,0.784208,0.985399,0.97348,0.982399,0.969919,0.982418,0.984473,0.712681,0.975696,0.996837,0.869151,0.925148,0.93572,0.989334,0.898976,0.906462,0.991433,0.991174,0.472332,0.727952,0.995305,0.982885,0.994075,0.52964,0.8522639999999999,0.983991,0.477872,0.687787,0.789564,0.982956,0.994084,0.916254
ACH-001193,0.922426,0.982746,0.993033,0.901423,0.894184,0.838326,0.908073,0.951228,0.985269,0.953589,0.3658619999999999,0.990478,0.963477,0.946839,0.8732049999999999,0.733648,0.869081,0.840981,0.8380860000000001,0.991286,0.962939,0.846352,0.913287,0.986571,0.356311,0.932289,0.756857,0.7712140000000001,0.958868,0.8969600000000001,0.985479,0.970081,0.8973540000000001,0.911518,0.959766,0.7602899999999999,0.974172,0.446517,0.976144,0.72416,0.860876,0.828034,0.924945,0.909427,0.980998,0.981645,0.595658,0.910273,0.96972,0.7586229999999999,0.609683,0.844234,0.989559,0.801238,0.973112,0.961246,0.986282,0.98242,0.386153,0.8572719999999999,0.981346,0.458713,0.990445,0.5626720000000001,0.817377,-99999.0,0.48211,0.961702,0.945179,0.980912,0.965947
ACH-001274,0.874215,0.948625,0.6903739999999999,0.625513,0.934721,0.874732,0.780165,0.880977,0.953387,0.978267,0.414012,0.975724,0.977356,0.955838,0.983039,0.757436,0.8649819999999999,0.904311,0.7690640000000001,0.968282,0.98002,0.808333,0.6055729999999999,0.968597,0.342025,0.7931520000000001,0.774238,0.914695,0.985245,0.538243,0.978834,0.899963,0.975884,0.732585,0.983635,0.7121609999999999,0.9822,0.30108,0.959184,0.534563,0.971153,0.8740979999999999,0.97719,0.929887,0.98417,0.974903,0.565128,0.984517,0.984986,0.536949,0.8421290000000001,0.86451,0.981811,0.983236,0.984242,0.963898,0.983772,0.73237,0.262849,0.8365530000000001,0.976766,0.6268090000000001,0.861634,0.630203,0.98196,0.3805489999999999,0.536269,0.8823209999999999,0.959673,0.975836,0.832169
ACH-001306,0.8515219999999999,0.933209,0.6808,0.811851,0.961111,0.908757,0.8966540000000001,0.783515,0.965836,0.964699,0.982218,0.967326,0.966874,0.940685,0.98141,0.695351,0.8092050000000001,0.979002,-99999.0,0.947825,0.935408,0.835888,0.980842,0.95653,0.6383909999999999,0.945603,0.754972,0.858072,0.937438,0.944789,0.970437,0.977734,0.982218,0.8743059999999999,0.939033,0.973132,0.973087,-99999.0,0.981373,0.530659,0.972388,0.941697,0.971171,0.890442,0.975076,0.96263,0.791972,0.975817,0.965882,-99999.0,0.752916,0.981164,0.977347,0.916695,0.957142,0.964918,0.965286,0.713919,0.798162,0.7391770000000001,0.978315,0.7881090000000001,0.8387049999999999,0.638702,0.982218,0.801979,0.703152,0.8758309999999999,0.970859,0.962209,0.895676
ACH-001307,0.854886,0.98472,0.335862,0.755428,0.930757,0.943293,0.939289,0.966289,0.978304,0.984186,0.423629,0.963033,0.988593,0.940682,0.784706,0.77023,0.869468,0.974577,-99999.0,0.957648,0.947206,0.872337,0.90986,0.959869,0.566645,0.976345,0.7524930000000001,0.908768,0.96725,0.976253,0.953065,0.953614,0.962007,0.799573,0.970515,0.925715,0.973242,-99999.0,0.967389,0.756979,0.950721,0.8265459999999999,0.943888,0.953573,0.984651,0.979433,0.814804,0.948437,0.982367,-99999.0,0.6241680000000001,0.986834,0.96156,0.756409,0.917885,0.969146,0.937488,0.773083,0.506695,0.965365,0.979749,0.712329,0.757552,0.610675,0.954137,0.460777,0.907775,0.8561,0.963934,0.910576,0.889034
ACH-001328,0.893863,-99999.0,0.808958,0.815303,0.96612,-99999.0,0.925732,-99999.0,-99999.0,0.964567,0.252263,-99999.0,0.970671,0.948586,0.932804,-99999.0,-99999.0,0.959507,-99999.0,-99999.0,0.980543,-99999.0,0.79989,-99999.0,0.19247,-99999.0,0.66325,-99999.0,-99999.0,0.986556,-99999.0,0.9784,0.935094,0.985863,0.929467,0.62757,-99999.0,-99999.0,0.983146,0.541693,0.96676,0.832635,0.901426,0.971467,0.982512,-99999.0,-99999.0,0.987515,0.981038,-99999.0,0.13732,-99999.0,-99999.0,0.483181,0.931141,0.989643,-99999.0,0.967445,0.5250319999999999,-99999.0,0.984905,-99999.0,0.82976,0.543037,0.928681,0.748564,0.55293,0.880123,0.867188,-99999.0,-99999.0
ACH-001332,0.8761479999999999,0.94585,0.678032,0.62685,0.8693700000000001,0.902368,0.8360219999999999,0.944417,0.8981549999999999,0.905264,0.378113,0.96413,0.976825,0.969558,0.979988,0.818227,0.796515,0.941461,-99999.0,0.970555,0.941774,0.912283,0.966646,0.886908,0.317983,0.951182,0.6543899999999999,0.8657959999999999,0.944104,0.916167,0.96215,0.974246,0.953877,0.909926,0.974253,0.913292,0.964368,-99999.0,0.982198,0.8544510000000001,0.979403,0.92167,0.919894,0.906138,0.981176,0.972951,0.79887,0.929936,0.980722,-99999.0,0.811759,0.964283,0.958393,0.8515020000000001,0.876426,0.954603,0.96517,0.696941,0.4415479999999999,0.8328450000000001,0.977279,0.7976,0.842743,0.44175,0.981401,0.51103,0.884114,0.860381,0.978364,0.9303,-99999.0
ACH-001333,0.719902,0.984605,0.526275,0.7080770000000001,0.964244,0.685489,0.966669,0.959339,0.820486,0.921136,0.21724,0.971855,0.93984,0.821299,0.951975,0.7648189999999999,0.8277260000000001,0.912215,-99999.0,0.958958,0.925717,0.677765,0.973946,0.923883,0.407945,0.90745,0.748463,0.61522,0.957975,0.574504,0.977407,0.946216,0.8240959999999999,0.978458,0.978499,0.73239,0.975983,-99999.0,0.987224,0.6577529999999999,0.959957,0.72375,0.8488469999999999,0.972383,0.985116,0.976988,0.520887,0.955946,0.965177,-99999.0,0.676012,0.906392,0.978016,0.678469,0.968373,0.975763,0.971906,0.79087,0.433404,0.879159,0.984899,0.681133,0.864309,0.654496,0.872194,0.3693099999999999,0.595746,0.907077,0.8627440000000001,0.937492,-99999.0
ACH-001334,0.786832,0.986296,0.315814,0.8530790000000001,0.862474,0.945206,0.8942829999999999,0.907034,0.959264,0.970462,0.694732,0.965952,0.985973,0.985767,0.944839,0.723004,0.822566,0.97369,-99999.0,0.971366,0.983676,0.979889,0.985893,0.944529,0.627668,0.960799,0.833002,0.931896,0.973675,0.861234,0.971058,0.982204,0.986243,0.94868,0.985751,0.8722049999999999,0.976439,-99999.0,0.983583,0.952047,0.985911,0.960613,0.966996,0.954788,0.9798,0.982325,0.56408,0.981924,0.976771,-99999.0,0.758061,0.972106,0.9857,0.981484,0.926449,0.954158,0.978293,0.913364,0.677537,0.900918,0.986214,0.916134,0.845725,0.6861,0.986243,0.311874,0.70787,0.784425,0.984058,0.9396,0.939093
ACH-001336,0.75559,0.925383,0.75944,0.905377,0.921424,0.8457379999999999,0.95925,0.8769469999999999,0.825918,0.965653,0.334801,0.955894,0.961638,0.900917,0.8664639999999999,0.711171,0.775447,0.945053,-99999.0,0.936649,0.965035,0.959171,0.516034,0.909878,0.4739779999999999,0.8808229999999999,0.74976,0.811837,0.93835,0.6970770000000001,0.980267,0.932647,0.580808,0.899961,0.8751969999999999,0.572812,0.979845,-99999.0,0.949952,0.560755,0.973293,0.797087,0.939533,0.969336,0.915548,0.98147,0.583679,0.967392,0.986968,-99999.0,0.814051,0.938735,0.982685,0.433345,0.893057,0.976508,0.98354,0.912988,0.501664,0.787683,0.969949,0.6618470000000001,0.8962950000000001,0.537833,0.920726,0.5202319999999999,0.777876,0.87921,0.948495,0.928828,-99999.0
ACH-001341,0.770921,0.963674,0.715832,0.727139,0.976003,0.918763,0.97201,0.95216,0.77208,0.982261,0.495188,0.953738,0.986297,0.971392,0.987127,0.8311639999999999,0.828148,0.976869,-99999.0,0.960412,0.967332,0.83175,0.936327,0.915825,0.680431,0.945278,0.7909430000000001,0.880684,0.947284,0.975565,0.942728,0.979023,0.984162,0.826843,0.979057,0.949164,0.96021,-99999.0,0.98161,0.604396,0.985283,0.917091,0.9562,0.935615,0.981904,0.971424,0.8005439999999999,0.987031,0.985783,-99999.0,0.6747850000000001,0.986499,0.938293,0.77203,0.958116,0.93411,0.979662,0.934905,0.5116970000000001,0.8622569999999999,0.987127,0.593487,0.938275,0.687383,0.987949,0.7154229999999999,0.892043,0.8973389999999999,0.8983639999999999,0.908608,0.891818
ACH-001344,0.862182,0.949537,0.0943,0.927828,0.8743709999999999,0.905755,0.919883,0.934823,0.968419,0.896523,0.312368,0.955465,0.93345,0.742985,0.966927,0.7519239999999999,0.783977,0.939969,0.788045,0.974223,0.920435,0.873863,0.8568889999999999,0.946808,0.6399090000000001,0.928042,0.682481,0.8495510000000001,0.972563,0.3007849999999999,0.97543,0.710487,0.951045,0.937032,0.9000600000000001,0.616645,0.97742,0.6102920000000001,0.948067,0.694743,0.9006850000000001,0.8270049999999999,0.906869,0.963409,0.936442,0.975742,0.797118,0.962978,0.938652,0.767951,0.857517,0.952593,0.967772,0.585738,0.8824489999999999,0.965086,0.945206,0.594379,0.569838,0.90808,0.923467,0.911502,0.750051,0.665108,0.628614,0.544125,0.740685,0.864843,0.959732,0.914363,0.7062890000000001
ACH-001345,0.775111,0.866144,0.4860029999999999,0.8258260000000001,0.950301,0.84936,0.989387,0.940928,0.924854,0.980965,0.4238729999999999,0.983019,0.988953,0.957811,0.980406,0.695433,0.8554889999999999,0.976854,-99999.0,0.983001,0.954056,0.796511,0.7867029999999999,0.97101,0.716324,0.903509,0.879921,0.797319,0.987194,0.977403,0.989437,0.98972,0.944615,0.954294,0.961734,0.6889810000000001,0.976088,-99999.0,0.974263,0.64972,0.968083,0.882394,0.989842,0.98961,0.889975,0.991523,0.606842,0.977857,0.987097,-99999.0,0.755976,0.881287,0.985259,0.8747379999999999,0.989778,0.985058,0.977831,0.8167409999999999,0.7297939999999999,0.671557,0.98978,0.802728,0.872948,0.7843979999999999,0.989837,0.647613,0.517117,0.8669180000000001,0.915956,0.946017,0.8801549999999999
